agent_id_hash,activity_date,country_code,scheduled_minutes,available_minutes,handled_contacts,updated_at
agent_aea92132c4cb,2026-01-10,PL,480,447,23,2026-01-10T00:00:00
agent_25fc0e7096fc,2026-01-10,PL,240,160,6,2026-01-10T00:00:00
agent_76a50887d8f1,2026-01-10,PL,240,164,6,2026-01-10T00:00:00
agent_d4735e3a265e,2026-01-10,PL,480,426,13,2026-01-10T00:00:00
agent_4ec9599fc203,2026-01-10,PL,240,206,6,2026-01-10T00:00:00
agent_811786ad1ae7,2026-01-10,PL,360,286,10,2026-01-10T00:00:00
agent_31489056e091,2026-01-10,PL,420,376,14,2026-01-10T00:00:00
agent_2fca346db656,2026-01-10,PL,360,305,15,2026-01-10T00:00:00
agent_4b227777d4dd,2026-01-10,AT,240,211,7,2026-01-10T00:00:00
agent_7902699be42c,2026-01-10,AT,360,314,16,2026-01-10T00:00:00
agent_b7a56873cd77,2026-01-10,AT,480,435,16,2026-01-10T00:00:00
agent_4523540f1504,2026-01-10,AT,480,435,21,2026-01-10T00:00:00
agent_6f4b6612125f,2026-01-10,AT,360,290,10,2026-01-10T00:00:00
agent_c837649cce43,2026-01-10,AT,420,341,13,2026-01-10T00:00:00
agent_670671cd9740,2026-01-10,AT,420,369,16,2026-01-10T00:00:00
agent_6208ef0f7750,2026-01-10,AT,240,185,9,2026-01-10T00:00:00
agent_4a44dc153642,2026-01-10,AT,480,453,18,2026-01-10T00:00:00
agent_c2356069e9d1,2026-01-10,AT,360,299,14,2026-01-10T00:00:00
agent_35135aaa6cc2,2026-01-10,AT,420,351,14,2026-01-10T00:00:00
agent_e629fa6598d7,2026-01-10,AT,480,458,15,2026-01-10T00:00:00
agent_73475cb40a56,2026-01-11,DE,420,346,11,2026-01-11T00:00:00
agent_031b4af5197e,2026-01-11,DE,420,354,15,2026-01-11T00:00:00
agent_02d20bbd7e39,2026-01-11,DE,360,283,14,2026-01-11T00:00:00
agent_4e07408562be,2026-01-11,DE,420,376,14,2026-01-11T00:00:00
agent_4fc82b26aecb,2026-01-11,DE,480,403,18,2026-01-11T00:00:00
agent_31489056e091,2026-01-11,DE,360,286,13,2026-01-11T00:00:00
agent_b7a56873cd77,2026-01-11,DE,480,443,19,2026-01-11T00:00:00
agent_d4735e3a265e,2026-01-11,DE,240,186,10,2026-01-11T00:00:00
agent_98010bd9270f,2026-01-11,DE,360,306,13,2026-01-11T00:00:00
agent_6b51d431df5d,2026-01-11,DE,480,434,22,2026-01-11T00:00:00
agent_86e501496586,2026-01-11,DE,420,381,17,2026-01-11T00:00:00
agent_39fa9ec190ee,2026-01-11,DE,360,298,10,2026-01-11T00:00:00
agent_35135aaa6cc2,2026-01-11,NL,480,439,20,2026-01-11T00:00:00
agent_6208ef0f7750,2026-01-11,NL,480,422,18,2026-01-11T00:00:00
agent_e629fa6598d7,2026-01-11,NL,480,412,19,2026-01-11T00:00:00
agent_b7a56873cd77,2026-01-11,NL,360,299,13,2026-01-11T00:00:00
agent_1a6562590ef1,2026-01-11,NL,240,220,10,2026-01-11T00:00:00
agent_73475cb40a56,2026-01-11,NL,360,299,12,2026-01-11T00:00:00
agent_02d20bbd7e39,2026-01-11,NL,420,390,13,2026-01-11T00:00:00
agent_4e07408562be,2026-01-11,NL,420,375,13,2026-01-11T00:00:00
agent_d59eced1ded0,2026-01-11,NL,240,200,10,2026-01-11T00:00:00
agent_4b227777d4dd,2026-01-11,NL,360,333,11,2026-01-11T00:00:00
agent_c6f3ac57944a,2026-01-11,NL,480,429,18,2026-01-11T00:00:00
agent_785f3ec7eb32,2026-01-11,NL,240,168,6,2026-01-11T00:00:00
agent_0b918943df09,2026-01-11,UK,360,295,13,2026-01-11T00:00:00
agent_670671cd9740,2026-01-11,UK,420,346,14,2026-01-11T00:00:00
agent_4e07408562be,2026-01-11,UK,360,292,11,2026-01-11T00:00:00
agent_e7f6c011776e,2026-01-11,UK,420,384,13,2026-01-11T00:00:00
agent_d4735e3a265e,2026-01-11,UK,240,180,6,2026-01-11T00:00:00
agent_b7a56873cd77,2026-01-11,UK,420,360,15,2026-01-11T00:00:00
agent_59e19706d51d,2026-01-11,UK,360,284,10,2026-01-11T00:00:00
agent_6f4b6612125f,2026-01-11,UK,480,448,17,2026-01-11T00:00:00
agent_c6f3ac57944a,2026-01-11,UK,360,293,13,2026-01-11T00:00:00
agent_d59eced1ded0,2026-01-11,UK,480,422,14,2026-01-11T00:00:00
agent_35135aaa6cc2,2026-01-11,UK,240,204,9,2026-01-11T00:00:00
agent_41cfc0d1f2d1,2026-01-11,UK,480,458,22,2026-01-11T00:00:00
agent_25fc0e7096fc,2026-01-11,PL,360,339,13,2026-01-11T00:00:00
agent_5f9c4ab08cac,2026-01-11,PL,480,403,15,2026-01-11T00:00:00
agent_031b4af5197e,2026-01-11,PL,240,181,9,2026-01-11T00:00:00
agent_785f3ec7eb32,2026-01-11,PL,420,355,13,2026-01-11T00:00:00
agent_e629fa6598d7,2026-01-11,PL,480,427,17,2026-01-11T00:00:00
agent_6b51d431df5d,2026-01-11,PL,240,216,9,2026-01-11T00:00:00
agent_71ee45a3c0db,2026-01-11,PL,360,282,8,2026-01-11T00:00:00
agent_76a50887d8f1,2026-01-11,PL,420,349,15,2026-01-11T00:00:00
agent_39fa9ec190ee,2026-01-11,PL,360,302,11,2026-01-11T00:00:00
agent_7688b6ef5255,2026-01-11,PL,420,378,17,2026-01-11T00:00:00
agent_ef2d127de37b,2026-01-11,PL,240,188,8,2026-01-11T00:00:00
agent_535fa30d7e25,2026-01-11,PL,480,425,16,2026-01-11T00:00:00
agent_f5ca38f748a1,2026-01-11,AT,360,338,11,2026-01-11T00:00:00
agent_73475cb40a56,2026-01-11,AT,420,348,12,2026-01-11T00:00:00
agent_e29c9c180c62,2026-01-11,AT,240,192,7,2026-01-11T00:00:00
agent_0e17daca5f3e,2026-01-11,AT,480,432,14,2026-01-11T00:00:00
agent_25fc0e7096fc,2026-01-11,AT,420,400,21,2026-01-11T00:00:00
agent_39fa9ec190ee,2026-01-11,AT,420,388,12,2026-01-11T00:00:00
agent_4a44dc153642,2026-01-11,AT,420,370,12,2026-01-11T00:00:00
agent_535fa30d7e25,2026-01-11,AT,480,415,22,2026-01-11T00:00:00
agent_d4735e3a265e,2026-01-11,AT,360,315,10,2026-01-11T00:00:00
agent_624b60c58c9d,2026-01-11,AT,360,327,10,2026-01-11T00:00:00
agent_02d20bbd7e39,2026-01-11,AT,240,203,9,2026-01-11T00:00:00
agent_e629fa6598d7,2026-01-11,AT,420,370,16,2026-01-11T00:00:00
agent_02d20bbd7e39,2026-01-12,DE,240,168,5,2026-01-12T00:00:00
agent_39fa9ec190ee,2026-01-12,DE,240,202,8,2026-01-12T00:00:00
agent_71ee45a3c0db,2026-01-12,DE,360,328,11,2026-01-12T00:00:00
agent_7688b6ef5255,2026-01-12,DE,420,385,12,2026-01-12T00:00:00
agent_785f3ec7eb32,2026-01-12,DE,480,428,21,2026-01-12T00:00:00
agent_6208ef0f7750,2026-01-12,DE,240,214,7,2026-01-12T00:00:00
agent_2c624232cdd2,2026-01-12,DE,240,186,9,2026-01-12T00:00:00
agent_7902699be42c,2026-01-12,DE,360,296,13,2026-01-12T00:00:00
agent_76a50887d8f1,2026-01-12,DE,480,446,15,2026-01-12T00:00:00
agent_c2356069e9d1,2026-01-12,DE,480,429,14,2026-01-12T00:00:00
agent_86e501496586,2026-01-12,DE,480,457,22,2026-01-12T00:00:00
agent_e7f6c011776e,2026-01-12,DE,240,195,7,2026-01-12T00:00:00
agent_6b51d431df5d,2026-01-12,NL,240,186,9,2026-01-12T00:00:00
agent_624b60c58c9d,2026-01-12,NL,360,286,9,2026-01-12T00:00:00
agent_86e501496586,2026-01-12,NL,360,321,12,2026-01-12T00:00:00
agent_3d914f9348c9,2026-01-12,NL,480,413,22,2026-01-12T00:00:00
agent_76a50887d8f1,2026-01-12,NL,240,220,8,2026-01-12T00:00:00
agent_7688b6ef5255,2026-01-12,NL,420,370,17,2026-01-12T00:00:00
agent_4ec9599fc203,2026-01-12,NL,240,180,6,2026-01-12T00:00:00
agent_3e1e967e9b79,2026-01-12,NL,360,307,15,2026-01-12T00:00:00
agent_c6f3ac57944a,2026-01-12,NL,240,207,10,2026-01-12T00:00:00
agent_1a6562590ef1,2026-01-12,NL,240,176,7,2026-01-12T00:00:00
agent_71ee45a3c0db,2026-01-12,NL,360,321,11,2026-01-12T00:00:00
agent_2858dcd1057d,2026-01-12,NL,240,167,5,2026-01-12T00:00:00
agent_98010bd9270f,2026-01-12,UK,420,391,13,2026-01-12T00:00:00
agent_e629fa6598d7,2026-01-12,UK,480,446,20,2026-01-12T00:00:00
agent_d4735e3a265e,2026-01-12,UK,240,172,9,2026-01-12T00:00:00
agent_4ec9599fc203,2026-01-12,UK,240,183,7,2026-01-12T00:00:00
agent_0e17daca5f3e,2026-01-12,UK,360,325,14,2026-01-12T00:00:00
agent_9400f1b21cb5,2026-01-12,UK,240,217,10,2026-01-12T00:00:00
agent_f5ca38f748a1,2026-01-12,UK,420,395,14,2026-01-12T00:00:00
agent_b7a56873cd77,2026-01-12,UK,360,300,16,2026-01-12T00:00:00
agent_7a61b53701be,2026-01-12,UK,240,192,6,2026-01-12T00:00:00
agent_624b60c58c9d,2026-01-12,UK,480,456,18,2026-01-12T00:00:00
agent_9f14025af006,2026-01-12,UK,480,416,13,2026-01-12T00:00:00
agent_3d914f9348c9,2026-01-12,UK,480,417,14,2026-01-12T00:00:00
agent_76a50887d8f1,2026-01-12,PL,240,161,6,2026-01-12T00:00:00
agent_31489056e091,2026-01-12,PL,480,452,17,2026-01-12T00:00:00
agent_4ec9599fc203,2026-01-12,PL,240,188,9,2026-01-12T00:00:00
agent_02d20bbd7e39,2026-01-12,PL,480,424,18,2026-01-12T00:00:00
agent_670671cd9740,2026-01-12,PL,360,326,11,2026-01-12T00:00:00
agent_f5ca38f748a1,2026-01-12,PL,420,343,15,2026-01-12T00:00:00
agent_031b4af5197e,2026-01-12,PL,420,377,15,2026-01-12T00:00:00
agent_811786ad1ae7,2026-01-12,PL,420,369,12,2026-01-12T00:00:00
agent_9f14025af006,2026-01-12,PL,360,335,11,2026-01-12T00:00:00
agent_71ee45a3c0db,2026-01-12,PL,480,406,19,2026-01-12T00:00:00
agent_19581e27de7c,2026-01-12,PL,480,451,24,2026-01-12T00:00:00
agent_73475cb40a56,2026-01-12,PL,240,194,10,2026-01-12T00:00:00
agent_44cb730c4204,2026-01-12,AT,240,216,8,2026-01-12T00:00:00
agent_4ec9599fc203,2026-01-12,AT,480,433,13,2026-01-12T00:00:00
agent_aea92132c4cb,2026-01-12,AT,480,445,15,2026-01-12T00:00:00
agent_71ee45a3c0db,2026-01-12,AT,360,334,12,2026-01-12T00:00:00
agent_9400f1b21cb5,2026-01-12,AT,420,350,13,2026-01-12T00:00:00
agent_2c624232cdd2,2026-01-12,AT,360,287,12,2026-01-12T00:00:00
agent_eb1e33e8a81b,2026-01-12,AT,420,354,12,2026-01-12T00:00:00
agent_98010bd9270f,2026-01-12,AT,240,169,5,2026-01-12T00:00:00
agent_811786ad1ae7,2026-01-12,AT,480,458,15,2026-01-12T00:00:00
agent_4fc82b26aecb,2026-01-12,AT,420,356,14,2026-01-12T00:00:00
agent_3fdba35f04dc,2026-01-12,AT,360,287,12,2026-01-12T00:00:00
agent_ef2d127de37b,2026-01-12,AT,480,438,18,2026-01-12T00:00:00
agent_2858dcd1057d,2026-01-13,DE,240,219,7,2026-01-13T00:00:00
agent_59e19706d51d,2026-01-13,DE,480,437,18,2026-01-13T00:00:00
agent_e629fa6598d7,2026-01-13,DE,420,400,14,2026-01-13T00:00:00
agent_d59eced1ded0,2026-01-13,DE,420,393,14,2026-01-13T00:00:00
agent_b7a56873cd77,2026-01-13,DE,360,291,11,2026-01-13T00:00:00
agent_7688b6ef5255,2026-01-13,DE,240,214,11,2026-01-13T00:00:00
agent_6208ef0f7750,2026-01-13,DE,420,342,17,2026-01-13T00:00:00
agent_c2356069e9d1,2026-01-13,DE,360,340,11,2026-01-13T00:00:00
agent_19581e27de7c,2026-01-13,DE,480,422,23,2026-01-13T00:00:00
agent_eb1e33e8a81b,2026-01-13,DE,480,430,14,2026-01-13T00:00:00
agent_b17ef6d19c7a,2026-01-13,DE,480,453,14,2026-01-13T00:00:00
agent_5f9c4ab08cac,2026-01-13,DE,360,317,13,2026-01-13T00:00:00
agent_ef2d127de37b,2026-01-13,NL,360,330,10,2026-01-13T00:00:00
agent_670671cd9740,2026-01-13,NL,360,297,13,2026-01-13T00:00:00
agent_59e19706d51d,2026-01-13,NL,480,433,22,2026-01-13T00:00:00
agent_4523540f1504,2026-01-13,NL,480,440,22,2026-01-13T00:00:00
agent_4e07408562be,2026-01-13,NL,420,365,15,2026-01-13T00:00:00
agent_4fc82b26aecb,2026-01-13,NL,480,449,15,2026-01-13T00:00:00
agent_76a50887d8f1,2026-01-13,NL,420,369,12,2026-01-13T00:00:00
agent_73475cb40a56,2026-01-13,NL,420,342,16,2026-01-13T00:00:00
agent_6b86b273ff34,2026-01-13,NL,360,328,11,2026-01-13T00:00:00
agent_19581e27de7c,2026-01-13,NL,360,328,10,2026-01-13T00:00:00
agent_2fca346db656,2026-01-13,NL,420,399,14,2026-01-13T00:00:00
agent_d4735e3a265e,2026-01-13,NL,240,209,7,2026-01-13T00:00:00
agent_c837649cce43,2026-01-13,UK,420,390,16,2026-01-13T00:00:00
agent_0b918943df09,2026-01-13,UK,420,364,14,2026-01-13T00:00:00
agent_ef2d127de37b,2026-01-13,UK,420,340,18,2026-01-13T00:00:00
agent_624b60c58c9d,2026-01-13,UK,480,459,16,2026-01-13T00:00:00
agent_5f9c4ab08cac,2026-01-13,UK,420,381,15,2026-01-13T00:00:00
agent_1a6562590ef1,2026-01-13,UK,240,172,6,2026-01-13T00:00:00
agent_4523540f1504,2026-01-13,UK,480,443,14,2026-01-13T00:00:00
agent_7a61b53701be,2026-01-13,UK,480,416,18,2026-01-13T00:00:00
agent_76a50887d8f1,2026-01-13,UK,360,303,9,2026-01-13T00:00:00
agent_c2356069e9d1,2026-01-13,UK,480,415,15,2026-01-13T00:00:00
agent_35135aaa6cc2,2026-01-13,UK,420,343,13,2026-01-13T00:00:00
agent_02d20bbd7e39,2026-01-13,UK,240,176,7,2026-01-13T00:00:00
agent_9f14025af006,2026-01-13,PL,480,430,18,2026-01-13T00:00:00
agent_4e07408562be,2026-01-13,PL,240,217,10,2026-01-13T00:00:00
agent_e29c9c180c62,2026-01-13,PL,240,219,8,2026-01-13T00:00:00
agent_e629fa6598d7,2026-01-13,PL,360,296,10,2026-01-13T00:00:00
agent_25fc0e7096fc,2026-01-13,PL,420,351,17,2026-01-13T00:00:00
agent_2c624232cdd2,2026-01-13,PL,360,332,15,2026-01-13T00:00:00
agent_31489056e091,2026-01-13,PL,420,389,19,2026-01-13T00:00:00
agent_3e1e967e9b79,2026-01-13,PL,420,394,19,2026-01-13T00:00:00
agent_d4735e3a265e,2026-01-13,PL,420,379,13,2026-01-13T00:00:00
agent_e7f6c011776e,2026-01-13,PL,480,449,16,2026-01-13T00:00:00
agent_35135aaa6cc2,2026-01-13,PL,240,211,7,2026-01-13T00:00:00
agent_7a61b53701be,2026-01-13,PL,240,210,9,2026-01-13T00:00:00
agent_2858dcd1057d,2026-01-13,AT,420,378,18,2026-01-13T00:00:00
agent_73475cb40a56,2026-01-13,AT,420,394,16,2026-01-13T00:00:00
agent_39fa9ec190ee,2026-01-13,AT,480,440,18,2026-01-13T00:00:00
agent_d4735e3a265e,2026-01-13,AT,360,314,14,2026-01-13T00:00:00
agent_7a61b53701be,2026-01-13,AT,420,399,13,2026-01-13T00:00:00
agent_4523540f1504,2026-01-13,AT,360,314,15,2026-01-13T00:00:00
agent_7902699be42c,2026-01-13,AT,480,437,15,2026-01-13T00:00:00
agent_e7f6c011776e,2026-01-13,AT,480,451,23,2026-01-13T00:00:00
agent_3fdba35f04dc,2026-01-13,AT,360,295,9,2026-01-13T00:00:00
agent_7688b6ef5255,2026-01-13,AT,420,356,17,2026-01-13T00:00:00
agent_5f9c4ab08cac,2026-01-13,AT,240,195,10,2026-01-13T00:00:00
agent_785f3ec7eb32,2026-01-13,AT,360,289,14,2026-01-13T00:00:00
agent_811786ad1ae7,2026-01-14,DE,360,284,12,2026-01-14T00:00:00
agent_71ee45a3c0db,2026-01-14,DE,360,313,12,2026-01-14T00:00:00
agent_e7f6c011776e,2026-01-14,DE,480,446,13,2026-01-14T00:00:00
agent_02d20bbd7e39,2026-01-14,DE,240,186,9,2026-01-14T00:00:00
agent_b17ef6d19c7a,2026-01-14,DE,240,208,9,2026-01-14T00:00:00
agent_3e1e967e9b79,2026-01-14,DE,360,294,10,2026-01-14T00:00:00
agent_4fc82b26aecb,2026-01-14,DE,360,338,14,2026-01-14T00:00:00
agent_8527a891e224,2026-01-14,DE,420,354,13,2026-01-14T00:00:00
agent_ef2d127de37b,2026-01-14,DE,240,203,10,2026-01-14T00:00:00
agent_6b51d431df5d,2026-01-14,DE,420,348,11,2026-01-14T00:00:00
agent_3fdba35f04dc,2026-01-14,DE,240,180,9,2026-01-14T00:00:00
agent_d4735e3a265e,2026-01-14,DE,480,427,15,2026-01-14T00:00:00
agent_98010bd9270f,2026-01-14,NL,480,425,18,2026-01-14T00:00:00
agent_e629fa6598d7,2026-01-14,NL,480,446,21,2026-01-14T00:00:00
agent_aea92132c4cb,2026-01-14,NL,420,376,16,2026-01-14T00:00:00
agent_4fc82b26aecb,2026-01-14,NL,480,433,13,2026-01-14T00:00:00
agent_ef2d127de37b,2026-01-14,NL,480,427,21,2026-01-14T00:00:00
agent_2858dcd1057d,2026-01-14,NL,360,337,10,2026-01-14T00:00:00
agent_7688b6ef5255,2026-01-14,NL,480,447,18,2026-01-14T00:00:00
agent_f5ca38f748a1,2026-01-14,NL,360,283,11,2026-01-14T00:00:00
agent_031b4af5197e,2026-01-14,NL,480,410,16,2026-01-14T00:00:00
agent_b17ef6d19c7a,2026-01-14,NL,480,406,12,2026-01-14T00:00:00
agent_3d914f9348c9,2026-01-14,NL,360,308,11,2026-01-14T00:00:00
agent_b7a56873cd77,2026-01-14,NL,240,187,7,2026-01-14T00:00:00
agent_4fc82b26aecb,2026-01-14,UK,420,390,15,2026-01-14T00:00:00
agent_c2356069e9d1,2026-01-14,UK,420,360,14,2026-01-14T00:00:00
agent_71ee45a3c0db,2026-01-14,UK,480,420,19,2026-01-14T00:00:00
agent_35135aaa6cc2,2026-01-14,UK,240,217,8,2026-01-14T00:00:00
agent_d4735e3a265e,2026-01-14,UK,360,286,11,2026-01-14T00:00:00
agent_9400f1b21cb5,2026-01-14,UK,420,351,15,2026-01-14T00:00:00
agent_4ec9599fc203,2026-01-14,UK,480,407,13,2026-01-14T00:00:00
agent_98010bd9270f,2026-01-14,UK,420,353,14,2026-01-14T00:00:00
agent_0e17daca5f3e,2026-01-14,UK,360,340,11,2026-01-14T00:00:00
agent_785f3ec7eb32,2026-01-14,UK,480,408,21,2026-01-14T00:00:00
agent_1a6562590ef1,2026-01-14,UK,240,171,6,2026-01-14T00:00:00
agent_535fa30d7e25,2026-01-14,UK,420,350,12,2026-01-14T00:00:00
agent_e629fa6598d7,2026-01-14,PL,480,410,22,2026-01-14T00:00:00
agent_7a61b53701be,2026-01-14,PL,240,165,5,2026-01-14T00:00:00
agent_39fa9ec190ee,2026-01-14,PL,420,389,15,2026-01-14T00:00:00
agent_44cb730c4204,2026-01-14,PL,360,302,9,2026-01-14T00:00:00
agent_25fc0e7096fc,2026-01-14,PL,420,382,13,2026-01-14T00:00:00
agent_31489056e091,2026-01-14,PL,420,360,17,2026-01-14T00:00:00
agent_aea92132c4cb,2026-01-14,PL,360,290,10,2026-01-14T00:00:00
agent_76a50887d8f1,2026-01-14,PL,240,162,5,2026-01-14T00:00:00
agent_c2356069e9d1,2026-01-14,PL,360,281,9,2026-01-14T00:00:00
agent_1a6562590ef1,2026-01-14,PL,360,324,13,2026-01-14T00:00:00
agent_b7a56873cd77,2026-01-14,PL,240,161,5,2026-01-14T00:00:00
agent_35135aaa6cc2,2026-01-14,PL,480,429,17,2026-01-14T00:00:00
agent_4523540f1504,2026-01-14,AT,420,384,16,2026-01-14T00:00:00
agent_1a6562590ef1,2026-01-14,AT,360,303,14,2026-01-14T00:00:00
agent_2858dcd1057d,2026-01-14,AT,360,280,12,2026-01-14T00:00:00
agent_3e1e967e9b79,2026-01-14,AT,240,202,7,2026-01-14T00:00:00
agent_35135aaa6cc2,2026-01-14,AT,480,444,19,2026-01-14T00:00:00
agent_73475cb40a56,2026-01-14,AT,360,334,12,2026-01-14T00:00:00
agent_44cb730c4204,2026-01-14,AT,360,334,11,2026-01-14T00:00:00
agent_41cfc0d1f2d1,2026-01-14,AT,240,198,7,2026-01-14T00:00:00
agent_76a50887d8f1,2026-01-14,AT,480,436,15,2026-01-14T00:00:00
agent_4b227777d4dd,2026-01-14,AT,480,409,15,2026-01-14T00:00:00
agent_535fa30d7e25,2026-01-14,AT,420,349,14,2026-01-14T00:00:00
agent_3d914f9348c9,2026-01-14,AT,420,346,18,2026-01-14T00:00:00
agent_6b51d431df5d,2026-01-15,DE,480,459,17,2026-01-15T00:00:00
agent_4a44dc153642,2026-01-15,DE,360,336,15,2026-01-15T00:00:00
agent_86e501496586,2026-01-15,DE,480,418,19,2026-01-15T00:00:00
agent_c837649cce43,2026-01-15,DE,360,316,16,2026-01-15T00:00:00
agent_d4735e3a265e,2026-01-15,DE,360,303,14,2026-01-15T00:00:00
agent_6b86b273ff34,2026-01-15,DE,240,185,7,2026-01-15T00:00:00
agent_39fa9ec190ee,2026-01-15,DE,420,360,16,2026-01-15T00:00:00
agent_2858dcd1057d,2026-01-15,DE,480,438,14,2026-01-15T00:00:00
agent_e629fa6598d7,2026-01-15,DE,420,390,18,2026-01-15T00:00:00
agent_73475cb40a56,2026-01-15,DE,420,365,14,2026-01-15T00:00:00
agent_eb1e33e8a81b,2026-01-15,DE,360,318,17,2026-01-15T00:00:00
agent_4b227777d4dd,2026-01-15,DE,480,431,15,2026-01-15T00:00:00
agent_e629fa6598d7,2026-01-15,NL,240,164,7,2026-01-15T00:00:00
agent_4a44dc153642,2026-01-15,NL,360,321,10,2026-01-15T00:00:00
agent_19581e27de7c,2026-01-15,NL,420,382,12,2026-01-15T00:00:00
agent_7688b6ef5255,2026-01-15,NL,240,176,9,2026-01-15T00:00:00
agent_71ee45a3c0db,2026-01-15,NL,360,326,12,2026-01-15T00:00:00
agent_0e17daca5f3e,2026-01-15,NL,420,365,17,2026-01-15T00:00:00
agent_39fa9ec190ee,2026-01-15,NL,360,296,14,2026-01-15T00:00:00
agent_35135aaa6cc2,2026-01-15,NL,480,437,23,2026-01-15T00:00:00
agent_25fc0e7096fc,2026-01-15,NL,240,213,10,2026-01-15T00:00:00
agent_98010bd9270f,2026-01-15,NL,240,188,8,2026-01-15T00:00:00
agent_d4735e3a265e,2026-01-15,NL,360,300,12,2026-01-15T00:00:00
agent_aea92132c4cb,2026-01-15,NL,420,362,12,2026-01-15T00:00:00
agent_4b227777d4dd,2026-01-15,UK,240,179,5,2026-01-15T00:00:00
agent_b17ef6d19c7a,2026-01-15,UK,360,322,13,2026-01-15T00:00:00
agent_7688b6ef5255,2026-01-15,UK,240,196,7,2026-01-15T00:00:00
agent_02d20bbd7e39,2026-01-15,UK,240,196,8,2026-01-15T00:00:00
agent_71ee45a3c0db,2026-01-15,UK,240,211,10,2026-01-15T00:00:00
agent_39fa9ec190ee,2026-01-15,UK,480,407,18,2026-01-15T00:00:00
agent_0e17daca5f3e,2026-01-15,UK,360,314,12,2026-01-15T00:00:00
agent_c837649cce43,2026-01-15,UK,360,321,10,2026-01-15T00:00:00
agent_b7a56873cd77,2026-01-15,UK,480,426,16,2026-01-15T00:00:00
agent_624b60c58c9d,2026-01-15,UK,480,429,21,2026-01-15T00:00:00
agent_7a61b53701be,2026-01-15,UK,420,342,10,2026-01-15T00:00:00
agent_aea92132c4cb,2026-01-15,UK,360,305,12,2026-01-15T00:00:00
agent_76a50887d8f1,2026-01-15,PL,240,186,6,2026-01-15T00:00:00
agent_0b918943df09,2026-01-15,PL,240,174,6,2026-01-15T00:00:00
agent_811786ad1ae7,2026-01-15,PL,360,334,14,2026-01-15T00:00:00
agent_e29c9c180c62,2026-01-15,PL,360,284,9,2026-01-15T00:00:00
agent_25fc0e7096fc,2026-01-15,PL,360,294,11,2026-01-15T00:00:00
agent_4b227777d4dd,2026-01-15,PL,420,385,12,2026-01-15T00:00:00
agent_35135aaa6cc2,2026-01-15,PL,420,392,14,2026-01-15T00:00:00
agent_8527a891e224,2026-01-15,PL,240,199,8,2026-01-15T00:00:00
agent_31489056e091,2026-01-15,PL,240,191,9,2026-01-15T00:00:00
agent_f5ca38f748a1,2026-01-15,PL,420,349,11,2026-01-15T00:00:00
agent_73475cb40a56,2026-01-15,PL,480,432,19,2026-01-15T00:00:00
agent_19581e27de7c,2026-01-15,PL,480,438,14,2026-01-15T00:00:00
agent_d59eced1ded0,2026-01-15,AT,360,315,16,2026-01-15T00:00:00
agent_6208ef0f7750,2026-01-15,AT,240,163,7,2026-01-15T00:00:00
agent_02d20bbd7e39,2026-01-15,AT,480,400,14,2026-01-15T00:00:00
agent_0e17daca5f3e,2026-01-15,AT,240,168,5,2026-01-15T00:00:00
agent_71ee45a3c0db,2026-01-15,AT,240,220,7,2026-01-15T00:00:00
agent_25fc0e7096fc,2026-01-15,AT,240,163,6,2026-01-15T00:00:00
agent_9f14025af006,2026-01-15,AT,420,400,21,2026-01-15T00:00:00
agent_6b86b273ff34,2026-01-15,AT,480,450,19,2026-01-15T00:00:00
agent_c2356069e9d1,2026-01-15,AT,480,451,18,2026-01-15T00:00:00
agent_b17ef6d19c7a,2026-01-15,AT,480,403,16,2026-01-15T00:00:00
agent_73475cb40a56,2026-01-15,AT,360,286,15,2026-01-15T00:00:00
agent_4e07408562be,2026-01-15,AT,360,281,9,2026-01-15T00:00:00
agent_3e1e967e9b79,2026-01-16,DE,480,413,16,2026-01-16T00:00:00
agent_02d20bbd7e39,2026-01-16,DE,360,317,16,2026-01-16T00:00:00
agent_41cfc0d1f2d1,2026-01-16,DE,360,311,12,2026-01-16T00:00:00
agent_670671cd9740,2026-01-16,DE,480,435,13,2026-01-16T00:00:00
agent_73475cb40a56,2026-01-16,DE,240,198,8,2026-01-16T00:00:00
agent_e7f6c011776e,2026-01-16,DE,240,165,6,2026-01-16T00:00:00
agent_0b918943df09,2026-01-16,DE,360,334,18,2026-01-16T00:00:00
agent_5f9c4ab08cac,2026-01-16,DE,420,381,16,2026-01-16T00:00:00
agent_6b51d431df5d,2026-01-16,DE,420,387,20,2026-01-16T00:00:00
agent_b17ef6d19c7a,2026-01-16,DE,480,442,14,2026-01-16T00:00:00
agent_1a6562590ef1,2026-01-16,DE,360,337,12,2026-01-16T00:00:00
agent_19581e27de7c,2026-01-16,DE,480,411,13,2026-01-16T00:00:00
agent_5f9c4ab08cac,2026-01-16,NL,240,179,8,2026-01-16T00:00:00
agent_c6f3ac57944a,2026-01-16,NL,480,404,15,2026-01-16T00:00:00
agent_ef2d127de37b,2026-01-16,NL,420,395,12,2026-01-16T00:00:00
agent_4a44dc153642,2026-01-16,NL,240,166,5,2026-01-16T00:00:00
agent_624b60c58c9d,2026-01-16,NL,360,302,10,2026-01-16T00:00:00
agent_3e1e967e9b79,2026-01-16,NL,420,391,21,2026-01-16T00:00:00
agent_02d20bbd7e39,2026-01-16,NL,360,283,15,2026-01-16T00:00:00
agent_86e501496586,2026-01-16,NL,360,338,14,2026-01-16T00:00:00
