compensation_id,contact_id,order_id,refund_amount,voucher_amount,goodwill_amount,created_at,updated_at
cmp_0000944,con_0004227,ord_0046444,0.0,3.87,19.490000000000002,2026-04-19T19:35:00,2026-04-19T21:35:00
cmp_0000945,con_0004229,ord_0046450,11.21,9.87,20.11,2026-04-13T18:41:00,2026-04-13T20:41:00
cmp_0000946,con_0004230,ord_0046454,0.0,13.02,15.87,2026-04-19T12:13:00,2026-04-19T14:13:00
cmp_0000947,con_0004233,ord_0046475,10.14,3.27,12.51,2026-04-11T13:58:00,2026-04-11T15:58:00
cmp_0000948,con_0004234,ord_0046480,0.0,7.13,10.39,2026-04-11T22:50:00,2026-04-12T00:50:00
cmp_0000949,con_0004235,ord_0046490,0.0,10.02,11.850000000000001,2026-04-16T14:19:00,2026-04-16T16:19:00
cmp_0000950,con_0004236,ord_0046491,5.46,12.68,13.18,2026-04-13T18:20:00,2026-04-13T20:20:00
cmp_0000951,con_0004237,ord_0046492,15.67,6.27,16.05,2026-04-13T18:39:00,2026-04-13T20:39:00
cmp_0000952,con_0004240,ord_0046503,8.22,4.75,9.18,2026-04-11T09:46:00,2026-04-11T11:46:00
cmp_0000953,con_0004256,ord_0046739,0.0,5.88,2.27,2026-04-13T12:58:00,2026-04-13T14:58:00
cmp_0000954,con_0004265,ord_0046853,0.0,5.42,4.37,2026-04-13T11:55:00,2026-04-13T13:55:00
cmp_0000955,con_0004271,ord_0046880,0.0,5.14,0.0,2026-04-13T10:24:00,2026-04-13T12:24:00
cmp_0000956,con_0004272,ord_0046886,0.0,8.45,0.0,2026-04-20T12:12:00,2026-04-20T14:12:00
cmp_0000957,con_0004273,ord_0046894,0.0,7.58,0.0,2026-04-20T11:08:00,2026-04-20T13:08:00
cmp_0000958,con_0004277,ord_0046916,0.0,8.36,0.0,2026-04-12T19:47:00,2026-04-12T21:47:00
cmp_0000959,con_0004278,ord_0046931,7.7,3.31,18.7,2026-04-12T15:19:00,2026-04-12T17:19:00
cmp_0000960,con_0004280,ord_0046947,0.0,10.9,21.4,2026-04-20T11:53:00,2026-04-20T13:53:00
cmp_0000961,con_0004285,ord_0046972,12.41,8.13,16.09,2026-04-13T21:00:00,2026-04-13T23:00:00
cmp_0000962,con_0004296,ord_0047093,0.0,12.46,6.15,2026-04-12T21:42:00,2026-04-12T23:42:00
cmp_0000963,con_0004297,ord_0047095,0.0,8.77,0.0,2026-04-13T19:32:00,2026-04-13T21:32:00
cmp_0000964,con_0004298,ord_0047096,0.0,13.14,0.0,2026-04-17T18:31:00,2026-04-17T20:31:00
cmp_0000965,con_0004302,ord_0047111,0.0,11.41,8.92,2026-04-14T12:54:00,2026-04-14T14:54:00
cmp_0000966,con_0004306,ord_0047142,0.0,7.38,0.0,2026-04-14T22:15:00,2026-04-15T00:15:00
cmp_0000967,con_0004308,ord_0047171,0.0,12.76,0.0,2026-04-13T21:22:00,2026-04-13T23:22:00
cmp_0000968,con_0004319,ord_0047278,6.57,0.0,0.0,2026-04-13T20:36:00,2026-04-13T22:36:00
cmp_0000969,con_0004321,ord_0047291,12.96,0.0,0.0,2026-04-13T11:18:00,2026-04-13T13:18:00
cmp_0000970,con_0004322,ord_0047292,0.0,11.83,2.21,2026-04-20T10:42:00,2026-04-20T12:42:00
cmp_0000971,con_0004324,ord_0047298,8.01,6.45,8.19,2026-04-12T20:24:00,2026-04-12T22:24:00
cmp_0000972,con_0004325,ord_0047299,17.27,0.0,3.8,2026-04-17T12:32:00,2026-04-17T14:32:00
cmp_0000973,con_0004337,ord_0047426,0.0,9.63,0.0,2026-04-21T09:44:00,2026-04-21T11:44:00
cmp_0000974,con_0004338,ord_0047428,0.0,10.23,0.0,2026-04-21T17:16:00,2026-04-21T19:16:00
cmp_0000975,con_0004347,ord_0047548,0.0,6.38,3.68,2026-04-15T21:39:00,2026-04-15T23:39:00
cmp_0000976,con_0004358,ord_0047624,6.79,0.0,0.0,2026-04-13T09:29:00,2026-04-13T11:29:00
cmp_0000977,con_0004366,ord_0047700,6.38,0.0,0.0,2026-04-13T09:16:00,2026-04-13T11:16:00
cmp_0000978,con_0004371,ord_0047726,0.0,13.3,0.0,2026-04-14T10:47:00,2026-04-14T12:47:00
cmp_0000979,con_0004378,ord_0047739,0.0,10.35,7.06,2026-04-21T18:03:00,2026-04-21T20:03:00
cmp_0000980,con_0004386,ord_0047788,0.0,8.42,4.83,2026-04-16T12:49:00,2026-04-16T14:49:00
cmp_0000981,con_0004388,ord_0047815,0.0,6.3,0.0,2026-04-15T21:09:00,2026-04-15T23:09:00
cmp_0000982,con_0004390,ord_0047869,11.17,4.22,0.0,2026-04-19T12:55:00,2026-04-19T14:55:00
cmp_0000983,con_0004400,ord_0048008,0.0,10.38,0.0,2026-04-19T21:42:00,2026-04-19T23:42:00
cmp_0000984,con_0004401,ord_0048011,0.0,12.73,0.0,2026-04-19T18:58:00,2026-04-19T20:58:00
cmp_0000985,con_0004406,ord_0048097,0.0,11.6,0.0,2026-04-14T08:51:00,2026-04-14T10:51:00
cmp_0000986,con_0004408,ord_0048100,7.0,8.02,8.1,2026-04-14T14:57:00,2026-04-14T16:57:00
cmp_0000987,con_0004438,ord_0048353,0.0,10.6,6.75,2026-04-15T17:02:00,2026-04-15T19:02:00
cmp_0000988,con_0004441,ord_0048371,15.26,12.47,3.4,2026-04-20T09:05:00,2026-04-20T11:05:00
cmp_0000989,con_0004444,ord_0048387,5.55,0.0,0.0,2026-04-15T10:37:00,2026-04-15T12:37:00
cmp_0000990,con_0004448,ord_0048448,7.12,0.0,2.66,2026-04-15T13:06:00,2026-04-15T15:06:00
cmp_0000991,con_0004453,ord_0048517,0.0,8.27,0.0,2026-04-17T10:33:00,2026-04-17T12:33:00
cmp_0000992,con_0004455,ord_0048538,17.72,7.05,0.0,2026-04-23T13:33:00,2026-04-23T15:33:00
cmp_0000993,con_0004465,ord_0048586,0.0,6.44,0.0,2026-04-15T21:28:00,2026-04-15T23:28:00
cmp_0000994,con_0004467,ord_0048593,10.46,8.45,0.0,2026-04-17T09:11:00,2026-04-17T11:11:00
cmp_0000995,con_0004478,ord_0048715,12.29,0.0,0.0,2026-04-18T20:39:00,2026-04-18T22:39:00
cmp_0000996,con_0004482,ord_0048754,0.0,10.11,8.38,2026-04-16T09:54:00,2026-04-16T11:54:00
cmp_0000997,con_0004483,ord_0048758,9.09,0.0,0.0,2026-04-18T14:50:00,2026-04-18T16:50:00
cmp_0000998,con_0004486,ord_0048767,0.0,9.33,0.0,2026-04-21T18:17:00,2026-04-21T20:17:00
cmp_0000999,con_0004487,ord_0048774,0.0,5.75,0.0,2026-04-21T08:37:00,2026-04-21T10:37:00
cmp_0001000,con_0004498,ord_0048955,0.0,5.91,0.0,2026-04-18T14:50:00,2026-04-18T16:50:00
cmp_0001001,con_0004499,ord_0048957,12.27,0.0,6.0,2026-04-17T15:35:00,2026-04-17T17:35:00
cmp_0001002,con_0004504,ord_0049001,3.43,9.85,0.0,2026-04-24T14:39:00,2026-04-24T16:39:00
cmp_0001003,con_0004520,ord_0049110,0.0,12.83,3.9,2026-04-21T08:28:00,2026-04-21T10:28:00
cmp_0001004,con_0004541,ord_0049253,0.0,13.84,0.0,2026-04-25T16:30:00,2026-04-25T18:30:00
cmp_0001005,con_0004551,ord_0049326,0.0,7.41,3.96,2026-04-22T22:07:00,2026-04-23T00:07:00
cmp_0001006,con_0004553,ord_0049333,10.16,0.0,0.0,2026-04-25T22:53:00,2026-04-26T00:53:00
cmp_0001007,con_0004558,ord_0049441,9.43,0.0,0.0,2026-04-18T09:31:00,2026-04-18T11:31:00
cmp_0001008,con_0004562,ord_0049472,14.63,10.52,2.52,2026-04-18T21:02:00,2026-04-18T23:02:00
cmp_0001009,con_0004563,ord_0049485,3.64,9.41,0.0,2026-04-25T19:42:00,2026-04-25T21:42:00
cmp_0001010,con_0004575,ord_0049589,0.0,11.0,0.0,2026-04-17T08:34:00,2026-04-17T10:34:00
cmp_0001011,con_0004580,ord_0049613,17.83,0.0,6.1,2026-04-25T17:09:00,2026-04-25T19:09:00
cmp_0001012,con_0004583,ord_0049616,11.4,11.34,0.0,2026-04-17T15:40:00,2026-04-17T17:40:00
cmp_0001013,con_0004591,ord_0049696,0.0,7.55,2.19,2026-04-26T11:56:00,2026-04-26T13:56:00
cmp_0001014,con_0004599,ord_0049781,0.0,10.62,0.0,2026-04-26T20:08:00,2026-04-26T22:08:00
cmp_0001015,con_0004602,ord_0049813,0.0,13.94,0.0,2026-04-23T21:02:00,2026-04-23T23:02:00
cmp_0001016,con_0004603,ord_0049814,11.6,0.0,7.63,2026-04-18T21:56:00,2026-04-18T23:56:00
cmp_0001017,con_0004604,ord_0049825,0.0,11.49,0.0,2026-04-19T19:34:00,2026-04-19T21:34:00
cmp_0001018,con_0004605,ord_0049830,0.0,7.0,5.18,2026-04-18T08:03:00,2026-04-18T10:03:00
cmp_0001019,con_0004607,ord_0049854,0.0,3.96,0.0,2026-04-19T12:16:00,2026-04-19T14:16:00
cmp_0001020,con_0004608,ord_0049856,0.0,4.7,0.0,2026-04-20T16:51:00,2026-04-20T18:51:00
cmp_0001021,con_0004611,ord_0049892,14.47,0.0,3.56,2026-04-26T10:20:00,2026-04-26T12:20:00
cmp_0001022,con_0004612,ord_0049899,0.0,8.4,3.9,2026-04-18T12:53:00,2026-04-18T14:53:00
cmp_0001023,con_0004617,ord_0049932,17.59,11.77,0.0,2026-04-20T22:37:00,2026-04-21T00:37:00
cmp_0001024,con_0004621,ord_0049975,0.0,3.37,0.0,2026-04-26T15:23:00,2026-04-26T17:23:00
cmp_0001025,con_0004629,ord_0050058,2.87,5.71,0.0,2026-04-19T09:03:00,2026-04-19T11:03:00
cmp_0001026,con_0004634,ord_0050103,0.0,10.13,0.0,2026-04-18T16:54:00,2026-04-18T18:54:00
cmp_0001027,con_0004636,ord_0050106,0.0,3.48,3.57,2026-04-20T09:09:00,2026-04-20T11:09:00
cmp_0001028,con_0004643,ord_0050145,0.0,10.02,4.6,2026-04-19T18:55:00,2026-04-19T20:55:00
cmp_0001029,con_0004649,ord_0050184,0.0,3.83,0.0,2026-04-23T15:51:00,2026-04-23T17:51:00
cmp_0001030,con_0004654,ord_0050219,0.0,11.38,0.0,2026-04-23T13:19:00,2026-04-23T15:19:00
cmp_0001031,con_0004658,ord_0050262,0.0,7.67,4.75,2026-04-27T11:04:00,2026-04-27T13:04:00
cmp_0001032,con_0004661,ord_0050278,0.0,5.43,5.11,2026-04-24T16:42:00,2026-04-24T18:42:00
cmp_0001033,con_0004665,ord_0050353,9.23,0.0,0.0,2026-04-27T13:34:00,2026-04-27T15:34:00
cmp_0001034,con_0004670,ord_0050401,0.0,3.7,0.0,2026-04-27T12:39:00,2026-04-27T14:39:00
cmp_0001035,con_0004671,ord_0050409,0.0,11.21,0.0,2026-04-20T20:00:00,2026-04-20T22:00:00
cmp_0001036,con_0004682,ord_0050500,17.59,12.75,0.0,2026-04-24T12:11:00,2026-04-24T14:11:00
cmp_0001037,con_0004685,ord_0050534,0.0,3.57,0.0,2026-04-21T22:33:00,2026-04-22T00:33:00
cmp_0001038,con_0004689,ord_0050551,0.0,8.95,0.0,2026-04-20T18:43:00,2026-04-20T20:43:00
cmp_0001039,con_0004703,ord_0050613,0.0,6.11,2.76,2026-04-20T16:49:00,2026-04-20T18:49:00
cmp_0001040,con_0004704,ord_0050619,0.0,8.92,0.0,2026-04-19T20:28:00,2026-04-19T22:28:00
cmp_0001041,con_0004708,ord_0050669,0.0,5.67,8.97,2026-04-21T11:42:00,2026-04-21T13:42:00
cmp_0001042,con_0004709,ord_0050673,5.0,0.0,3.82,2026-04-24T14:32:00,2026-04-24T16:32:00
cmp_0001043,con_0004710,ord_0050689,14.23,6.49,0.0,2026-04-20T14:03:00,2026-04-20T16:03:00
cmp_0001044,con_0004719,ord_0050724,0.0,4.66,0.0,2026-04-24T17:20:00,2026-04-24T19:20:00
cmp_0001045,con_0004724,ord_0050751,0.0,12.13,6.15,2026-04-19T12:04:00,2026-04-19T14:04:00
cmp_0001046,con_0004725,ord_0050757,0.0,7.93,3.23,2026-04-20T17:42:00,2026-04-20T19:42:00
cmp_0001047,con_0004726,ord_0050759,0.0,11.62,0.0,2026-04-20T14:32:00,2026-04-20T16:32:00
cmp_0001048,con_0004728,ord_0050779,0.0,9.49,0.0,2026-04-24T21:02:00,2026-04-24T23:02:00
cmp_0001049,con_0004731,ord_0050826,0.0,8.98,0.0,2026-04-20T09:10:00,2026-04-20T11:10:00
cmp_0001050,con_0004739,ord_0050894,6.2,0.0,0.0,2026-04-21T22:59:00,2026-04-22T00:59:00
cmp_0001051,con_0004752,ord_0051011,0.0,8.75,5.92,2026-04-25T19:58:00,2026-04-25T21:58:00
cmp_0001052,con_0004754,ord_0051027,0.0,8.65,0.0,2026-04-28T18:03:00,2026-04-28T20:03:00
cmp_0001053,con_0004781,ord_0051283,0.0,7.08,0.0,2026-04-29T12:34:00,2026-04-29T14:34:00
cmp_0001054,con_0004784,ord_0051339,0.0,11.56,4.01,2026-04-26T16:37:00,2026-04-26T18:37:00
cmp_0001055,con_0004787,ord_0051368,0.0,10.34,8.63,2026-04-23T11:33:00,2026-04-23T13:33:00
cmp_0001056,con_0004788,ord_0051373,0.0,7.38,0.0,2026-04-21T20:51:00,2026-04-21T22:51:00
cmp_0001057,con_0004789,ord_0051375,0.0,10.8,0.0,2026-04-29T11:49:00,2026-04-29T13:49:00
cmp_0001058,con_0004790,ord_0051393,0.0,12.59,0.0,2026-04-29T09:14:00,2026-04-29T11:14:00
cmp_0001059,con_0004792,ord_0051411,0.0,12.6,0.0,2026-04-26T14:26:00,2026-04-26T16:26:00
cmp_0001060,con_0004803,ord_0051509,4.76,9.1,0.0,2026-04-29T21:34:00,2026-04-29T23:34:00
cmp_0001061,con_0004805,ord_0051520,0.0,8.89,8.29,2026-04-23T16:40:00,2026-04-23T18:40:00
cmp_0001062,con_0004815,ord_0051613,0.0,7.7,0.0,2026-04-26T13:12:00,2026-04-26T15:12:00
cmp_0001063,con_0004820,ord_0051668,0.0,3.88,0.0,2026-04-22T13:46:00,2026-04-22T15:46:00
cmp_0001064,con_0004822,ord_0051673,0.0,6.28,0.0,2026-04-21T09:49:00,2026-04-21T11:49:00
cmp_0001065,con_0004827,ord_0051746,0.0,6.05,2.13,2026-04-22T12:26:00,2026-04-22T14:26:00
cmp_0001066,con_0004828,ord_0051754,0.0,12.62,2.13,2026-04-23T22:04:00,2026-04-24T00:04:00
cmp_0001067,con_0004831,ord_0051798,0.0,12.96,0.0,2026-04-22T09:13:00,2026-04-22T11:13:00
cmp_0001068,con_0004836,ord_0051831,17.97,12.36,0.0,2026-04-22T10:46:00,2026-04-22T12:46:00
cmp_0001069,con_0004843,ord_0051901,0.0,7.2,0.0,2026-04-22T12:01:00,2026-04-22T14:01:00
cmp_0001070,con_0004856,ord_0052135,8.85,13.34,8.33,2026-04-27T10:15:00,2026-04-27T12:15:00
cmp_0001071,con_0004862,ord_0052171,0.0,9.34,0.0,2026-04-24T08:12:00,2026-04-24T10:12:00
cmp_0001072,con_0004864,ord_0052176,0.0,8.11,5.34,2026-04-23T08:49:00,2026-04-23T10:49:00
cmp_0001073,con_0004871,ord_0052228,0.0,10.47,4.47,2026-04-24T12:03:00,2026-04-24T14:03:00
cmp_0001074,con_0004879,ord_0052307,14.92,0.0,0.0,2026-05-01T15:10:00,2026-05-01T17:10:00
cmp_0001075,con_0004881,ord_0052370,0.0,12.36,0.0,2026-04-28T22:01:00,2026-04-29T00:01:00
cmp_0001076,con_0004889,ord_0052508,0.0,10.64,7.87,2026-04-28T20:12:00,2026-04-28T22:12:00
cmp_0001077,con_0004890,ord_0052515,0.0,10.72,0.0,2026-05-01T22:18:00,2026-05-02T00:18:00
cmp_0001078,con_0004896,ord_0052600,0.0,11.3,0.0,2026-05-02T08:56:00,2026-05-02T10:56:00
cmp_0001079,con_0004905,ord_0052665,4.49,0.0,0.0,2026-04-24T10:42:00,2026-04-24T12:42:00
cmp_0001080,con_0004916,ord_0052802,2.89,3.4,6.22,2026-04-25T21:45:00,2026-04-25T23:45:00
cmp_0001081,con_0004920,ord_0052843,0.0,7.54,6.84,2026-04-24T16:44:00,2026-04-24T18:44:00
cmp_0001082,con_0004923,ord_0052860,0.0,13.8,5.31,2026-04-26T12:58:00,2026-04-26T14:58:00
cmp_0001083,con_0004925,ord_0052898,11.42,3.89,3.14,2026-04-24T12:53:00,2026-04-24T14:53:00
cmp_0001084,con_0004935,ord_0053019,0.0,4.85,0.0,2026-04-26T14:07:00,2026-04-26T16:07:00
cmp_0001085,con_0004936,ord_0053026,13.19,6.07,0.0,2026-04-29T18:00:00,2026-04-29T20:00:00
cmp_0001086,con_0004942,ord_0053066,0.0,9.34,2.7,2026-04-25T16:54:00,2026-04-25T18:54:00
cmp_0001087,con_0004946,ord_0053094,9.85,0.0,0.0,2026-05-02T22:46:00,2026-05-03T00:46:00
cmp_0001088,con_0004949,ord_0053126,0.0,11.89,5.39,2026-05-02T13:51:00,2026-05-02T15:51:00
cmp_0001089,con_0004953,ord_0053175,0.0,13.04,6.34,2026-04-26T21:08:00,2026-04-26T23:08:00
cmp_0001090,con_0004954,ord_0053183,16.45,8.55,5.51,2026-04-27T16:32:00,2026-04-27T18:32:00
cmp_0001091,con_0004961,ord_0053295,5.16,0.0,0.0,2026-04-30T19:23:00,2026-04-30T21:23:00
cmp_0001092,con_0004964,ord_0053313,5.36,0.0,5.07,2026-04-30T21:30:00,2026-04-30T23:30:00
cmp_0001093,con_0004965,ord_0053322,0.0,12.93,3.34,2026-04-30T22:51:00,2026-05-01T00:51:00
cmp_0001094,con_0004981,ord_0053430,0.0,11.67,0.0,2026-05-03T08:16:00,2026-05-03T10:16:00
cmp_0001095,con_0004993,ord_0053549,3.93,4.81,3.51,2026-04-26T15:46:00,2026-04-26T17:46:00
cmp_0001096,con_0004995,ord_0053598,3.53,8.26,2.91,2026-04-25T08:12:00,2026-04-25T10:12:00
cmp_0001097,con_0005002,ord_0053678,13.7,4.14,3.72,2026-04-26T12:52:00,2026-04-26T14:52:00
cmp_0001098,con_0005007,ord_0053740,0.0,8.51,5.63,2026-05-01T19:15:00,2026-05-01T21:15:00
cmp_0001099,con_0005008,ord_0053748,0.0,11.93,8.51,2026-05-04T20:31:00,2026-05-04T22:31:00
cmp_0001100,con_0005017,ord_0053846,0.0,6.03,0.0,2026-04-26T21:51:00,2026-04-26T23:51:00
cmp_0001101,con_0005020,ord_0053850,0.0,12.92,0.0,2026-04-28T11:15:00,2026-04-28T13:15:00
cmp_0001102,con_0005022,ord_0053885,17.41,6.69,0.0,2026-04-26T13:13:00,2026-04-26T15:13:00
cmp_0001103,con_0005025,ord_0053891,15.1,0.0,4.44,2026-04-26T18:36:00,2026-04-26T20:36:00
cmp_0001104,con_0005028,ord_0053906,0.0,11.92,6.92,2026-05-01T22:02:00,2026-05-02T00:02:00
cmp_0001105,con_0005034,ord_0053985,14.91,13.0,3.81,2026-04-27T22:05:00,2026-04-28T00:05:00
cmp_0001106,con_0005042,ord_0054011,0.0,6.76,2.91,2026-05-04T20:15:00,2026-05-04T22:15:00
cmp_0001107,con_0005043,ord_0054014,0.0,9.9,0.0,2026-04-27T15:09:00,2026-04-27T17:09:00
cmp_0001108,con_0005044,ord_0054017,9.83,7.11,0.0,2026-04-28T11:28:00,2026-04-28T13:28:00
cmp_0001109,con_0005045,ord_0054027,13.0,0.0,0.0,2026-05-01T16:43:00,2026-05-01T18:43:00
cmp_0001110,con_0005050,ord_0054091,0.0,8.0,0.0,2026-04-26T17:57:00,2026-04-26T19:57:00
cmp_0001111,con_0005055,ord_0054135,0.0,11.58,3.02,2026-04-27T09:55:00,2026-04-27T11:55:00
cmp_0001112,con_0005061,ord_0054181,17.45,8.29,0.0,2026-04-26T10:02:00,2026-04-26T12:02:00
cmp_0001113,con_0005068,ord_0054220,9.93,3.42,2.65,2026-04-27T21:28:00,2026-04-27T23:28:00
cmp_0001114,con_0005071,ord_0054232,0.0,5.1,2.47,2026-04-27T19:11:00,2026-04-27T21:11:00
cmp_0001115,con_0005074,ord_0054242,13.93,13.97,0.0,2026-04-27T14:13:00,2026-04-27T16:13:00
cmp_0001116,con_0005077,ord_0054251,12.93,4.71,4.22,2026-05-01T17:07:00,2026-05-01T19:07:00
cmp_0001117,con_0005078,ord_0054263,0.0,10.55,0.0,2026-04-26T20:49:00,2026-04-26T22:49:00
cmp_0001118,con_0005080,ord_0054269,0.0,10.05,0.0,2026-04-28T20:36:00,2026-04-28T22:36:00
