survey_id,contact_id,score,submitted_at,updated_at
sur_0001361,con_0004126,4,2026-04-10T13:56:00,2026-04-10T14:56:00
sur_0001362,con_0004131,3,2026-04-10T22:08:00,2026-04-10T23:08:00
sur_0001363,con_0004132,4,2026-04-18T08:34:00,2026-04-18T09:34:00
sur_0001364,con_0004135,5,2026-04-12T19:42:00,2026-04-12T20:42:00
sur_0001365,con_0004141,3,2026-04-12T19:14:00,2026-04-12T20:14:00
sur_0001366,con_0004145,5,2026-04-16T14:38:00,2026-04-16T15:38:00
sur_0001367,con_0004146,3,2026-04-16T09:22:00,2026-04-16T10:22:00
sur_0001368,con_0004148,4,2026-04-11T18:22:00,2026-04-11T19:22:00
sur_0001369,con_0004149,4,2026-04-17T20:22:00,2026-04-17T21:22:00
sur_0001370,con_0004150,3,2026-04-11T20:20:00,2026-04-11T21:20:00
sur_0001371,con_0004152,3,2026-04-11T12:30:00,2026-04-11T13:30:00
sur_0001372,con_0004159,4,2026-04-12T13:01:00,2026-04-12T14:01:00
sur_0001373,con_0004161,4,2026-04-13T16:09:00,2026-04-13T17:09:00
sur_0001374,con_0004164,4,2026-04-12T18:05:00,2026-04-12T19:05:00
sur_0001375,con_0004170,4,2026-04-13T10:47:00,2026-04-13T11:47:00
sur_0001376,con_0004173,4,2026-04-17T13:23:00,2026-04-17T14:23:00
sur_0001377,con_0004174,5,2026-04-12T21:59:00,2026-04-12T22:59:00
sur_0001378,con_0004176,4,2026-04-17T19:10:00,2026-04-17T20:10:00
sur_0001379,con_0004180,5,2026-04-17T10:26:00,2026-04-17T11:26:00
sur_0001380,con_0004182,4,2026-04-12T18:50:00,2026-04-12T19:50:00
sur_0001381,con_0004183,2,2026-04-11T13:26:00,2026-04-11T14:26:00
sur_0001382,con_0004189,4,2026-04-11T10:13:00,2026-04-11T11:13:00
sur_0001383,con_0004190,3,2026-04-13T18:35:00,2026-04-13T19:35:00
sur_0001384,con_0004192,4,2026-04-19T14:30:00,2026-04-19T15:30:00
sur_0001385,con_0004193,5,2026-04-17T08:20:00,2026-04-17T09:20:00
sur_0001386,con_0004194,4,2026-04-11T16:44:00,2026-04-11T17:44:00
sur_0001387,con_0004195,5,2026-04-17T17:55:00,2026-04-17T18:55:00
sur_0001388,con_0004199,5,2026-04-19T10:37:00,2026-04-19T11:37:00
sur_0001389,con_0004202,4,2026-04-19T14:39:00,2026-04-19T15:39:00
sur_0001390,con_0004203,4,2026-04-12T18:31:00,2026-04-12T19:31:00
sur_0001391,con_0004205,4,2026-04-20T12:51:00,2026-04-20T13:51:00
sur_0001392,con_0004206,4,2026-04-13T15:01:00,2026-04-13T16:01:00
sur_0001393,con_0004213,4,2026-04-12T19:03:00,2026-04-12T20:03:00
sur_0001394,con_0004214,4,2026-04-20T11:30:00,2026-04-20T12:30:00
sur_0001395,con_0004215,4,2026-04-12T17:07:00,2026-04-12T18:07:00
sur_0001396,con_0004217,4,2026-04-18T09:44:00,2026-04-18T10:44:00
sur_0001397,con_0004218,4,2026-04-13T19:48:00,2026-04-13T20:48:00
sur_0001398,con_0004222,3,2026-04-20T09:43:00,2026-04-20T10:43:00
sur_0001399,con_0004223,5,2026-04-20T16:42:00,2026-04-20T17:42:00
sur_0001400,con_0004224,5,2026-04-14T12:21:00,2026-04-14T13:21:00
sur_0001401,con_0004225,4,2026-04-20T20:39:00,2026-04-20T21:39:00
sur_0001402,con_0004226,5,2026-04-14T13:19:00,2026-04-14T14:19:00
sur_0001403,con_0004227,4,2026-04-13T19:35:00,2026-04-13T20:35:00
sur_0001404,con_0004231,4,2026-04-20T12:53:00,2026-04-20T13:53:00
sur_0001405,con_0004235,5,2026-04-20T14:19:00,2026-04-20T15:19:00
sur_0001406,con_0004239,5,2026-04-13T20:37:00,2026-04-13T21:37:00
sur_0001407,con_0004242,5,2026-04-20T20:30:00,2026-04-20T21:30:00
sur_0001408,con_0004245,5,2026-04-20T08:15:00,2026-04-20T09:15:00
sur_0001409,con_0004246,4,2026-04-13T11:16:00,2026-04-13T12:16:00
sur_0001410,con_0004250,4,2026-04-20T08:49:00,2026-04-20T09:49:00
sur_0001411,con_0004252,5,2026-04-14T21:47:00,2026-04-14T22:47:00
sur_0001412,con_0004253,4,2026-04-13T10:52:00,2026-04-13T11:52:00
sur_0001413,con_0004260,3,2026-04-12T14:40:00,2026-04-12T15:40:00
sur_0001414,con_0004261,4,2026-04-14T12:44:00,2026-04-14T13:44:00
sur_0001415,con_0004262,5,2026-04-21T15:33:00,2026-04-21T16:33:00
sur_0001416,con_0004264,4,2026-04-19T15:22:00,2026-04-19T16:22:00
sur_0001417,con_0004266,5,2026-04-14T14:31:00,2026-04-14T15:31:00
sur_0001418,con_0004270,3,2026-04-14T17:05:00,2026-04-14T18:05:00
sur_0001419,con_0004277,4,2026-04-14T19:47:00,2026-04-14T20:47:00
sur_0001420,con_0004278,4,2026-04-15T15:19:00,2026-04-15T16:19:00
sur_0001421,con_0004279,5,2026-04-14T11:40:00,2026-04-14T12:40:00
sur_0001422,con_0004286,3,2026-04-13T14:09:00,2026-04-13T15:09:00
sur_0001423,con_0004288,4,2026-04-21T21:05:00,2026-04-21T22:05:00
sur_0001424,con_0004292,3,2026-04-15T15:52:00,2026-04-15T16:52:00
sur_0001425,con_0004298,4,2026-04-19T18:31:00,2026-04-19T19:31:00
sur_0001426,con_0004299,5,2026-04-15T08:15:00,2026-04-15T09:15:00
sur_0001427,con_0004304,4,2026-04-15T12:44:00,2026-04-15T13:44:00
sur_0001428,con_0004308,3,2026-04-19T21:22:00,2026-04-19T22:22:00
sur_0001429,con_0004316,4,2026-04-15T21:28:00,2026-04-15T22:28:00
sur_0001430,con_0004318,4,2026-04-19T09:05:00,2026-04-19T10:05:00
sur_0001431,con_0004321,4,2026-04-14T11:18:00,2026-04-14T12:18:00
sur_0001432,con_0004322,4,2026-04-14T10:42:00,2026-04-14T11:42:00
sur_0001433,con_0004326,4,2026-04-13T20:24:00,2026-04-13T21:24:00
sur_0001434,con_0004328,4,2026-04-19T21:09:00,2026-04-19T22:09:00
sur_0001435,con_0004333,4,2026-04-22T20:14:00,2026-04-22T21:14:00
sur_0001436,con_0004334,4,2026-04-14T13:53:00,2026-04-14T14:53:00
sur_0001437,con_0004339,5,2026-04-14T21:37:00,2026-04-14T22:37:00
sur_0001438,con_0004340,4,2026-04-22T20:36:00,2026-04-22T21:36:00
sur_0001439,con_0004349,4,2026-04-20T22:16:00,2026-04-20T23:16:00
sur_0001440,con_0004351,4,2026-04-22T09:25:00,2026-04-22T10:25:00
sur_0001441,con_0004355,4,2026-04-14T12:51:00,2026-04-14T13:51:00
sur_0001442,con_0004356,4,2026-04-14T19:17:00,2026-04-14T20:17:00
sur_0001443,con_0004358,4,2026-04-20T09:29:00,2026-04-20T10:29:00
sur_0001444,con_0004359,4,2026-04-20T22:26:00,2026-04-20T23:26:00
sur_0001445,con_0004365,4,2026-04-22T17:48:00,2026-04-22T18:48:00
sur_0001446,con_0004366,4,2026-04-14T09:16:00,2026-04-14T10:16:00
sur_0001447,con_0004367,4,2026-04-14T15:44:00,2026-04-14T16:44:00
sur_0001448,con_0004368,3,2026-04-15T10:28:00,2026-04-15T11:28:00
sur_0001449,con_0004370,4,2026-04-15T14:25:00,2026-04-15T15:25:00
sur_0001450,con_0004372,5,2026-04-15T16:43:00,2026-04-15T17:43:00
sur_0001451,con_0004377,3,2026-04-15T21:46:00,2026-04-15T22:46:00
sur_0001452,con_0004379,4,2026-04-20T13:45:00,2026-04-20T14:45:00
sur_0001453,con_0004382,5,2026-04-22T21:22:00,2026-04-22T22:22:00
sur_0001454,con_0004387,3,2026-04-16T10:25:00,2026-04-16T11:25:00
sur_0001455,con_0004388,4,2026-04-17T21:09:00,2026-04-17T22:09:00
sur_0001456,con_0004389,5,2026-04-16T17:35:00,2026-04-16T18:35:00
sur_0001457,con_0004390,3,2026-04-21T12:55:00,2026-04-21T13:55:00
sur_0001458,con_0004391,4,2026-04-15T08:13:00,2026-04-15T09:13:00
sur_0001459,con_0004393,4,2026-04-23T11:41:00,2026-04-23T12:41:00
sur_0001460,con_0004396,5,2026-04-15T08:15:00,2026-04-15T09:15:00
sur_0001461,con_0004400,4,2026-04-15T21:42:00,2026-04-15T22:42:00
sur_0001462,con_0004401,2,2026-04-23T18:58:00,2026-04-23T19:58:00
sur_0001463,con_0004404,4,2026-04-16T20:10:00,2026-04-16T21:10:00
sur_0001464,con_0004406,3,2026-04-17T08:51:00,2026-04-17T09:51:00
sur_0001465,con_0004415,5,2026-04-17T20:05:00,2026-04-17T21:05:00
sur_0001466,con_0004416,3,2026-04-17T12:30:00,2026-04-17T13:30:00
sur_0001467,con_0004417,3,2026-04-15T21:48:00,2026-04-15T22:48:00
sur_0001468,con_0004420,5,2026-04-17T08:22:00,2026-04-17T09:22:00
sur_0001469,con_0004421,4,2026-04-23T21:10:00,2026-04-23T22:10:00
sur_0001470,con_0004423,4,2026-04-16T18:17:00,2026-04-16T19:17:00
sur_0001471,con_0004428,3,2026-04-22T21:22:00,2026-04-22T22:22:00
sur_0001472,con_0004433,4,2026-04-22T11:22:00,2026-04-22T12:22:00
sur_0001473,con_0004441,3,2026-04-24T09:05:00,2026-04-24T10:05:00
sur_0001474,con_0004447,3,2026-04-18T15:46:00,2026-04-18T16:46:00
sur_0001475,con_0004449,5,2026-04-18T22:33:00,2026-04-18T23:33:00
sur_0001476,con_0004450,4,2026-04-17T16:59:00,2026-04-17T17:59:00
sur_0001477,con_0004451,5,2026-04-24T12:43:00,2026-04-24T13:43:00
sur_0001478,con_0004456,4,2026-04-18T14:33:00,2026-04-18T15:33:00
sur_0001479,con_0004458,4,2026-04-18T13:59:00,2026-04-18T14:59:00
sur_0001480,con_0004466,4,2026-04-18T17:29:00,2026-04-18T18:29:00
sur_0001481,con_0004469,4,2026-04-18T20:04:00,2026-04-18T21:04:00
sur_0001482,con_0004470,3,2026-04-18T22:21:00,2026-04-18T23:21:00
sur_0001483,con_0004472,4,2026-04-24T18:20:00,2026-04-24T19:20:00
sur_0001484,con_0004473,3,2026-04-18T13:01:00,2026-04-18T14:01:00
sur_0001485,con_0004474,5,2026-04-17T16:00:00,2026-04-17T17:00:00
sur_0001486,con_0004478,5,2026-04-17T20:39:00,2026-04-17T21:39:00
sur_0001487,con_0004482,4,2026-04-19T09:54:00,2026-04-19T10:54:00
sur_0001488,con_0004483,4,2026-04-18T14:50:00,2026-04-18T15:50:00
sur_0001489,con_0004485,3,2026-04-17T08:45:00,2026-04-17T09:45:00
sur_0001490,con_0004487,5,2026-04-17T08:37:00,2026-04-17T09:37:00
sur_0001491,con_0004492,4,2026-04-23T17:27:00,2026-04-23T18:27:00
sur_0001492,con_0004494,5,2026-04-19T12:53:00,2026-04-19T13:53:00
sur_0001493,con_0004495,4,2026-04-17T08:52:00,2026-04-17T09:52:00
sur_0001494,con_0004500,4,2026-04-25T15:56:00,2026-04-25T16:56:00
sur_0001495,con_0004502,5,2026-04-19T11:36:00,2026-04-19T12:36:00
sur_0001496,con_0004506,4,2026-04-17T21:44:00,2026-04-17T22:44:00
sur_0001497,con_0004507,4,2026-04-19T12:10:00,2026-04-19T13:10:00
sur_0001498,con_0004516,4,2026-04-17T11:53:00,2026-04-17T12:53:00
sur_0001499,con_0004523,4,2026-04-24T13:28:00,2026-04-24T14:28:00
sur_0001500,con_0004524,4,2026-04-18T20:01:00,2026-04-18T21:01:00
sur_0001501,con_0004526,4,2026-04-19T21:58:00,2026-04-19T22:58:00
sur_0001502,con_0004528,4,2026-04-26T14:55:00,2026-04-26T15:55:00
sur_0001503,con_0004531,5,2026-04-18T13:50:00,2026-04-18T14:50:00
sur_0001504,con_0004533,4,2026-04-18T08:53:00,2026-04-18T09:53:00
sur_0001505,con_0004534,5,2026-04-24T19:13:00,2026-04-24T20:13:00
sur_0001506,con_0004536,5,2026-04-18T16:41:00,2026-04-18T17:41:00
sur_0001507,con_0004539,3,2026-04-26T08:32:00,2026-04-26T09:32:00
sur_0001508,con_0004543,4,2026-04-24T16:14:00,2026-04-24T17:14:00
sur_0001509,con_0004552,3,2026-04-24T11:49:00,2026-04-24T12:49:00
sur_0001510,con_0004553,5,2026-04-18T22:53:00,2026-04-18T23:53:00
sur_0001511,con_0004554,3,2026-04-24T13:37:00,2026-04-24T14:37:00
sur_0001512,con_0004556,4,2026-04-20T15:34:00,2026-04-20T16:34:00
sur_0001513,con_0004558,5,2026-04-19T09:31:00,2026-04-19T10:31:00
sur_0001514,con_0004560,4,2026-04-19T09:42:00,2026-04-19T10:42:00
sur_0001515,con_0004564,5,2026-04-19T11:10:00,2026-04-19T12:10:00
sur_0001516,con_0004567,4,2026-04-19T19:21:00,2026-04-19T20:21:00
sur_0001517,con_0004575,3,2026-04-20T08:34:00,2026-04-20T09:34:00
sur_0001518,con_0004577,4,2026-04-19T09:12:00,2026-04-19T10:12:00
sur_0001519,con_0004578,3,2026-04-20T16:39:00,2026-04-20T17:39:00
sur_0001520,con_0004579,5,2026-04-24T20:13:00,2026-04-24T21:13:00
sur_0001521,con_0004581,4,2026-04-19T12:05:00,2026-04-19T13:05:00
sur_0001522,con_0004584,4,2026-04-24T15:06:00,2026-04-24T16:06:00
sur_0001523,con_0004585,5,2026-04-20T12:34:00,2026-04-20T13:34:00
sur_0001524,con_0004586,4,2026-04-24T11:10:00,2026-04-24T12:10:00
sur_0001525,con_0004587,4,2026-04-25T08:03:00,2026-04-25T09:03:00
sur_0001526,con_0004594,3,2026-04-19T15:21:00,2026-04-19T16:21:00
sur_0001527,con_0004595,3,2026-04-20T16:09:00,2026-04-20T17:09:00
sur_0001528,con_0004598,4,2026-04-20T16:24:00,2026-04-20T17:24:00
sur_0001529,con_0004603,3,2026-04-20T21:56:00,2026-04-20T22:56:00
sur_0001530,con_0004605,5,2026-04-20T08:03:00,2026-04-20T09:03:00
sur_0001531,con_0004606,5,2026-04-19T20:55:00,2026-04-19T21:55:00
sur_0001532,con_0004612,5,2026-04-19T12:53:00,2026-04-19T13:53:00
sur_0001533,con_0004626,4,2026-04-25T20:44:00,2026-04-25T21:44:00
sur_0001534,con_0004630,4,2026-04-19T13:14:00,2026-04-19T14:14:00
sur_0001535,con_0004639,4,2026-04-20T12:15:00,2026-04-20T13:15:00
sur_0001536,con_0004641,4,2026-04-20T19:29:00,2026-04-20T20:29:00
sur_0001537,con_0004644,5,2026-04-21T15:55:00,2026-04-21T16:55:00
sur_0001538,con_0004649,4,2026-04-19T15:51:00,2026-04-19T16:51:00
sur_0001539,con_0004656,4,2026-04-20T14:29:00,2026-04-20T15:29:00
sur_0001540,con_0004659,3,2026-04-28T16:38:00,2026-04-28T17:38:00
sur_0001541,con_0004662,3,2026-04-22T18:54:00,2026-04-22T19:54:00
sur_0001542,con_0004672,4,2026-04-22T13:11:00,2026-04-22T14:11:00
sur_0001543,con_0004674,4,2026-04-28T12:31:00,2026-04-28T13:31:00
sur_0001544,con_0004675,4,2026-04-22T16:17:00,2026-04-22T17:17:00
sur_0001545,con_0004679,5,2026-04-26T20:43:00,2026-04-26T21:43:00
sur_0001546,con_0004682,4,2026-04-28T12:11:00,2026-04-28T13:11:00
sur_0001547,con_0004683,3,2026-04-28T15:56:00,2026-04-28T16:56:00
sur_0001548,con_0004686,4,2026-04-20T19:56:00,2026-04-20T20:56:00
sur_0001549,con_0004691,4,2026-04-22T17:25:00,2026-04-22T18:25:00
sur_0001550,con_0004693,4,2026-04-26T13:04:00,2026-04-26T14:04:00
sur_0001551,con_0004696,4,2026-04-28T15:19:00,2026-04-28T16:19:00
sur_0001552,con_0004698,3,2026-04-28T20:46:00,2026-04-28T21:46:00
sur_0001553,con_0004699,4,2026-04-22T17:33:00,2026-04-22T18:33:00
sur_0001554,con_0004704,5,2026-04-22T20:28:00,2026-04-22T21:28:00
sur_0001555,con_0004714,4,2026-04-20T20:22:00,2026-04-20T21:22:00
sur_0001556,con_0004719,3,2026-04-22T17:20:00,2026-04-22T18:20:00
sur_0001557,con_0004722,4,2026-04-20T21:29:00,2026-04-20T22:29:00
sur_0001558,con_0004727,4,2026-04-21T14:14:00,2026-04-21T15:14:00
sur_0001559,con_0004730,4,2026-04-21T19:41:00,2026-04-21T20:41:00
sur_0001560,con_0004732,4,2026-04-21T13:52:00,2026-04-21T14:52:00
sur_0001561,con_0004733,4,2026-04-29T20:15:00,2026-04-29T21:15:00
sur_0001562,con_0004744,4,2026-04-21T22:37:00,2026-04-21T23:37:00
sur_0001563,con_0004747,5,2026-04-27T16:37:00,2026-04-27T17:37:00
sur_0001564,con_0004752,3,2026-04-22T19:58:00,2026-04-22T20:58:00
sur_0001565,con_0004753,5,2026-04-21T19:56:00,2026-04-21T20:56:00
sur_0001566,con_0004755,4,2026-04-29T21:30:00,2026-04-29T22:30:00
sur_0001567,con_0004756,3,2026-04-29T17:41:00,2026-04-29T18:41:00
sur_0001568,con_0004759,5,2026-04-29T22:57:00,2026-04-29T23:57:00
sur_0001569,con_0004761,2,2026-04-29T15:59:00,2026-04-29T16:59:00
sur_0001570,con_0004763,5,2026-04-23T16:25:00,2026-04-23T17:25:00
sur_0001571,con_0004767,5,2026-04-22T14:36:00,2026-04-22T15:36:00
sur_0001572,con_0004770,5,2026-04-21T13:13:00,2026-04-21T14:13:00
sur_0001573,con_0004774,4,2026-04-23T18:38:00,2026-04-23T19:38:00
sur_0001574,con_0004779,3,2026-04-21T16:11:00,2026-04-21T17:11:00
sur_0001575,con_0004782,4,2026-04-30T10:42:00,2026-04-30T11:42:00
sur_0001576,con_0004783,4,2026-04-28T10:42:00,2026-04-28T11:42:00
sur_0001577,con_0004786,4,2026-04-22T11:48:00,2026-04-22T12:48:00
sur_0001578,con_0004792,4,2026-04-24T14:26:00,2026-04-24T15:26:00
sur_0001579,con_0004795,4,2026-04-28T18:02:00,2026-04-28T19:02:00
sur_0001580,con_0004796,3,2026-04-24T20:00:00,2026-04-24T21:00:00
sur_0001581,con_0004797,4,2026-04-30T13:09:00,2026-04-30T14:09:00
sur_0001582,con_0004798,5,2026-04-28T15:54:00,2026-04-28T16:54:00
sur_0001583,con_0004799,3,2026-04-23T13:58:00,2026-04-23T14:58:00
sur_0001584,con_0004804,5,2026-04-24T22:59:00,2026-04-24T23:59:00
sur_0001585,con_0004805,3,2026-04-24T16:40:00,2026-04-24T17:40:00
sur_0001586,con_0004806,3,2026-04-30T11:25:00,2026-04-30T12:25:00
sur_0001587,con_0004808,4,2026-04-23T08:19:00,2026-04-23T09:19:00
sur_0001588,con_0004810,4,2026-04-23T18:14:00,2026-04-23T19:14:00
sur_0001589,con_0004813,4,2026-04-28T17:03:00,2026-04-28T18:03:00
sur_0001590,con_0004819,4,2026-04-30T16:54:00,2026-04-30T17:54:00
sur_0001591,con_0004820,4,2026-04-22T13:46:00,2026-04-22T14:46:00
sur_0001592,con_0004823,5,2026-04-23T18:43:00,2026-04-23T19:43:00
sur_0001593,con_0004825,3,2026-04-23T16:40:00,2026-04-23T17:40:00
sur_0001594,con_0004826,4,2026-04-24T16:38:00,2026-04-24T17:38:00
sur_0001595,con_0004829,4,2026-05-01T13:38:00,2026-05-01T14:38:00
sur_0001596,con_0004832,5,2026-04-23T13:36:00,2026-04-23T14:36:00
sur_0001597,con_0004838,5,2026-05-01T20:00:00,2026-05-01T21:00:00
sur_0001598,con_0004846,4,2026-04-29T08:01:00,2026-04-29T09:01:00
sur_0001599,con_0004854,5,2026-04-24T21:13:00,2026-04-24T22:13:00
sur_0001600,con_0004855,3,2026-04-29T08:37:00,2026-04-29T09:37:00
sur_0001601,con_0004858,4,2026-04-29T22:26:00,2026-04-29T23:26:00
sur_0001602,con_0004861,3,2026-04-24T12:32:00,2026-04-24T13:32:00
sur_0001603,con_0004863,4,2026-04-24T09:10:00,2026-04-24T10:10:00
sur_0001604,con_0004864,4,2026-05-01T08:49:00,2026-05-01T09:49:00
sur_0001605,con_0004869,3,2026-04-30T22:30:00,2026-04-30T23:30:00
sur_0001606,con_0004870,3,2026-04-24T08:19:00,2026-04-24T09:19:00
sur_0001607,con_0004874,4,2026-04-26T18:28:00,2026-04-26T19:28:00
sur_0001608,con_0004875,4,2026-04-26T16:29:00,2026-04-26T17:29:00
sur_0001609,con_0004881,5,2026-05-02T22:01:00,2026-05-02T23:01:00
sur_0001610,con_0004884,5,2026-04-30T18:01:00,2026-04-30T19:01:00
sur_0001611,con_0004889,4,2026-04-26T20:12:00,2026-04-26T21:12:00
sur_0001612,con_0004893,3,2026-04-25T15:23:00,2026-04-25T16:23:00
sur_0001613,con_0004896,4,2026-05-03T08:56:00,2026-05-03T09:56:00
sur_0001614,con_0004898,5,2026-05-03T09:54:00,2026-05-03T10:54:00
sur_0001615,con_0004899,4,2026-04-26T10:18:00,2026-04-26T11:18:00
sur_0001616,con_0004902,4,2026-04-27T10:09:00,2026-04-27T11:09:00
sur_0001617,con_0004904,4,2026-04-25T08:07:00,2026-04-25T09:07:00
sur_0001618,con_0004907,3,2026-04-27T19:56:00,2026-04-27T20:56:00
sur_0001619,con_0004908,5,2026-05-01T11:20:00,2026-05-01T12:20:00
sur_0001620,con_0004912,5,2026-04-25T22:30:00,2026-04-25T23:30:00
sur_0001621,con_0004915,3,2026-04-25T10:25:00,2026-04-25T11:25:00
sur_0001622,con_0004916,4,2026-05-01T21:45:00,2026-05-01T22:45:00
sur_0001623,con_0004920,4,2026-04-26T16:44:00,2026-04-26T17:44:00
sur_0001624,con_0004921,5,2026-04-25T11:20:00,2026-04-25T12:20:00
sur_0001625,con_0004932,5,2026-05-03T18:07:00,2026-05-03T19:07:00
sur_0001626,con_0004941,4,2026-05-03T20:46:00,2026-05-03T21:46:00
sur_0001627,con_0004946,5,2026-04-27T22:46:00,2026-04-27T23:46:00
sur_0001628,con_0004948,4,2026-04-27T20:35:00,2026-04-27T21:35:00
sur_0001629,con_0004949,4,2026-05-03T13:51:00,2026-05-03T14:51:00
sur_0001630,con_0004950,4,2026-05-03T16:45:00,2026-05-03T17:45:00
sur_0001631,con_0004952,5,2026-04-27T17:05:00,2026-04-27T18:05:00
sur_0001632,con_0004954,4,2026-04-26T16:32:00,2026-04-26T17:32:00
sur_0001633,con_0004955,4,2026-05-04T17:29:00,2026-05-04T18:29:00
sur_0001634,con_0004963,5,2026-05-04T19:02:00,2026-05-04T20:02:00
sur_0001635,con_0004965,4,2026-05-02T22:51:00,2026-05-02T23:51:00
sur_0001636,con_0004971,5,2026-05-02T10:27:00,2026-05-02T11:27:00
sur_0001637,con_0004974,2,2026-04-27T17:54:00,2026-04-27T18:54:00
sur_0001638,con_0004975,5,2026-04-26T17:50:00,2026-04-26T18:50:00
sur_0001639,con_0004980,5,2026-05-04T14:55:00,2026-05-04T15:55:00
sur_0001640,con_0004982,5,2026-05-04T10:56:00,2026-05-04T11:56:00
sur_0001641,con_0004986,4,2026-04-27T20:43:00,2026-04-27T21:43:00
sur_0001642,con_0004987,4,2026-04-28T19:17:00,2026-04-28T20:17:00
sur_0001643,con_0004988,4,2026-04-26T13:46:00,2026-04-26T14:46:00
sur_0001644,con_0004990,3,2026-04-26T17:53:00,2026-04-26T18:53:00
sur_0001645,con_0004998,4,2026-05-04T20:05:00,2026-05-04T21:05:00
sur_0001646,con_0005013,4,2026-04-28T13:30:00,2026-04-28T14:30:00
sur_0001647,con_0005014,4,2026-05-05T21:26:00,2026-05-05T22:26:00
sur_0001648,con_0005016,4,2026-04-29T08:12:00,2026-04-29T09:12:00
sur_0001649,con_0005019,4,2026-05-03T09:45:00,2026-05-03T10:45:00
sur_0001650,con_0005021,5,2026-05-03T13:00:00,2026-05-03T14:00:00
sur_0001651,con_0005023,5,2026-05-05T21:18:00,2026-05-05T22:18:00
sur_0001652,con_0005025,5,2026-04-27T18:36:00,2026-04-27T19:36:00
sur_0001653,con_0005031,5,2026-04-27T15:41:00,2026-04-27T16:41:00
sur_0001654,con_0005035,4,2026-04-28T17:26:00,2026-04-28T18:26:00
sur_0001655,con_0005037,4,2026-05-03T10:29:00,2026-05-03T11:29:00
sur_0001656,con_0005043,4,2026-05-03T15:09:00,2026-05-03T16:09:00
sur_0001657,con_0005046,5,2026-05-03T16:17:00,2026-05-03T17:17:00
sur_0001658,con_0005047,4,2026-05-05T15:16:00,2026-05-05T16:16:00
sur_0001659,con_0005060,4,2026-04-28T15:42:00,2026-04-28T16:42:00
sur_0001660,con_0005062,5,2026-05-03T14:55:00,2026-05-03T15:55:00
sur_0001661,con_0005063,4,2026-04-29T19:35:00,2026-04-29T20:35:00
sur_0001662,con_0005064,4,2026-04-29T16:56:00,2026-04-29T17:56:00
sur_0001663,con_0005068,4,2026-05-05T21:28:00,2026-05-05T22:28:00
sur_0001664,con_0005071,4,2026-04-28T19:11:00,2026-04-28T20:11:00
sur_0001665,con_0005075,5,2026-05-05T13:10:00,2026-05-05T14:10:00
sur_0001666,con_0005077,4,2026-04-28T17:07:00,2026-04-28T18:07:00
sur_0001667,con_0005078,3,2026-04-28T20:49:00,2026-04-28T21:49:00
sur_0001668,con_0005080,4,2026-04-27T20:36:00,2026-04-27T21:36:00
sur_0001669,con_0005081,4,2026-05-03T14:03:00,2026-05-03T15:03:00
